Link	Class	Ingredients
http://www.bbc.co.uk/food/recipes/goose_fat_roast_potatoes_24965	N	
http://www.bbc.co.uk/food/recipes/raspberry_millefeuille_16777	V	400g/14oz raspberries 1 tsp lemon juice 1-2 tbsp icing sugar to taste550g/1lb 4oz plain flour plus extra for dusting ¾ tsp salt 550g/1lb 4oz unsalted butter soft enough to be pliable icing sugar for dusting500g/1lb 2oz raspberries570ml/1 pint milk 2 vanilla pods split lengthways 3 free-range egg yolks 2 tbsp cornflour 300ml/10fl oz double cream ½ vanilla pod seeds scraped out 2 tbsp caster sugar
http://www.bbc.co.uk/food/recipes/spiced_potato_cake_with_52456	V	500g/1lb 2oz cooked chickpeas cooking liquor reserved ( chickpeasshould be soaked overnight in water drained covered with fresh water and cooked for two hours until tender then cooled in their cooking liquor) 50ml/2fl oz vegetable oil 10g yellow mustard seeds pinch salt 5g chilli powder 75g/2½oz piece root ginger peeled and shredded 5 ripe tomatoes cut into chunks small bunch curry leaves small handful corianderleaves3 baked potatoes 1 tbsp plain flour plus extra for dusting ½ tsp salt 4 tsp garam masala(from above) 2 red chilies seeds removed and finely diced small handful coriander chopped flour for shaping vegetable oil for frying1 cinnamonstick 3 cloves 4 tsp cuminseeds 5 green cardamons 1 tsp freshly grated nutmeg 1 tsp black peppercorns ½ tsp sea salt
http://www.bbc.co.uk/food/recipes/applecidercakewithma_84141	V	330ml/11½fl oz good-quality cider 300g/10½ oz plain flour 2 tsp baking soda 1 tsp mixed spice 1 tsp cinnamon pinch grated nutmeg 150g/5oz soft dark brown sugar 150g/5oz melted butter 4 apples(Cox or Russet) peeled and grated 2 free-range eggs 200g/7oz golden sultanas 100g/3½oz chopped pecans
http://www.bbc.co.uk/food/recipes/scallops_with_black_53994	N	100ml/3½fl oz olive oil 2 field mushrooms trimmed 2 thick slices black pudding 100g/3½oz unsalted butter 6 scallops removed from their shell roe removed1 head frisée lettuce yellow leaves removed 1 orange juice and zest only 3 tbsp olive oil 2 tbsp sherry vinegar75g/2¾oz unsalted butter 25g/1oz caster sugar 2 pears peeled and sliced into wedges100ml/3½fl oz veal jusor beef gravy
http://www.bbc.co.uk/food/recipes/spicy_crab_cakes_59076	N	
http://www.bbc.co.uk/food/recipes/roasted_vegetable_and_93500	V	500g/1lb 2oz table salt 2 egg whites 4 small fresh beetroot trimmed but not peeled1 courgette trimmed chopped into medium-sized pieces 1 head fennel fronds trimmed chopped into medium-sized pieces 2 garliccloves peeled left whole 2 tbsp olive oil plus extra for drizzling 10 cherry tomatoes 3-4 sprigs fresh thyme 320g/12oz sheet ready-rolled puff pastry plain flour for dusting 1 free-range eggyolk beaten 150g/5oz soft goats' cheese salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/christmas_gingerbread_84244	V	350g/12oz plain flour plus extra for rolling out 1 tsp bicarbonate of soda 2 tsp ground ginger 1 tsp ground cinnamon 125g/4½oz butter 175g/6oz light soft brown sugar 1 free-range egg 4 tbsp golden syrup
http://www.bbc.co.uk/food/recipes/pineappleetonmess_78689	V	
http://www.bbc.co.uk/food/recipes/lime_and_coconut_93553	V	100g/3½oz unsalted butter softened plus extra for greasing 1 medium free-range egg yolk 50g/1¾oz icing sugar 1 tsp coconutflavouring 165g/5⅔oz plain flour plus extra for dusting 1 free-range egg beaten5 large free-range eggs 2 large free-range egg yolks(reserve the whites for the topping) 150g/5½oz caster sugar 5 limes juice and zest only 1 unwaxed lemon juice and zest only 150ml/5fl oz double cream green colouring (optional)5 large free-range egg whites 250g/9oz caster sugar 50g/1¾oz desiccated coconut flaked coconut to decorate
http://www.bbc.co.uk/food/recipes/smoked_texan_chicken_90596	N	
http://www.bbc.co.uk/food/recipes/pearspoachedinrosema_8633	V	4 pears peeled but left whole 1 lemon juice only 110g/4oz sugar sprig of rosemary
http://www.bbc.co.uk/food/recipes/searedseabassfilletw_88162	N	85g/3oz fine green beans trimmed 1 tbsp olive oil3 tbsp olive oil 1 fresh tomato seeds removed chopped 1 lemon juice only 1 tbsp balsamic vinegar 1 tsp coriander seeds ground in a pestle and mortar salt and freshly ground black pepper 1 tbsp chopped fresh dill 1 tbsp chopped fresh corianderleaves1 sea bassfillet salt and freshly ground black pepper 1 tbsp olive oil
http://www.bbc.co.uk/food/recipes/stiltonandtoastedwal_78906	V	
http://www.bbc.co.uk/food/recipes/homemade_baked_beans_02438	N	
http://www.bbc.co.uk/food/recipes/nuttymayonnaise_1397	V	
http://www.bbc.co.uk/food/recipes/chicken_escalope_with_49951	N	6 heritage tomatoes halved widthways 4 tbsp olive oil salt and black pepper 6 sprigs thyme leaves picked 2 Little Gem lettuces separated into leaves 25g/1oz baby leaf spinach 150g/5½oz chargrilled artichokes 100g/3½oz baby mozzarellaballs 1 tbsp sherry vinegar 1 tbsp red wine vinegar 3 tbsp olive oil 1 lemon cut into wedges to serve60g/2¼oz Japanese panko breadcrumbs 25g/1oz parmesancheese freshly grated 1 lemon zest only 4 chicken breasts boneless and skinless 8 slices Parma ham 75g/2½oz plain flour salt and black pepper 2 free-range eggs beaten 2 tbsp olive oil 50g/1¾oz butter
http://www.bbc.co.uk/food/recipes/choppedduckeggwithco_90364	N	500ml/½ litre olive oil 200g/7oz kiln-roasted cured salmonfillet sliced into 4 pieces4 duckeggs 50g/2oz unsalted butter softened 50ml/2fl oz double cream salt and freshly ground black pepperfresh chervilsprigs110g/4oz watercress leaves picked
http://www.bbc.co.uk/food/recipes/chillicolcannonwithg_88630	N	300ml/½ pint vegetable oil for deep frying ½ beef tomato cut into thick slices 100ml/3½fl oz milk 3 tbsp plain flour25g/1oz butter 100g/3½oz spring greens shredded ½ tsp chilliflakes freshly grated nutmeg to taste 300g/10½oz mashed potato salt and freshly ground black pepper2 Italian pork sausages grilled 1 free-range egg fried 1 tbsp chopped fresh chives
http://www.bbc.co.uk/food/recipes/parmesancrustedporkc_74758	N	60g/2¼oz fresh breadcrumbs 30g/1¼oz parmesancheese 4 x 100g/3½oz escalopesof pork 25g/1oz plain flour 3 free-range eggs beaten 1 tbsp olive oil 30g/1¼oz butter 50g/1¾oz extra fine capers 1 lemon segmented4 red peppers cut into thin strips 1 tbsp parsley roughly chopped 2 tbsp extra virgin olive oil
http://www.bbc.co.uk/food/recipes/spiced_mussel_soup_72720	N	2kg/4lb 8oz fresh musselsin shells cleaned and beards removed 300ml/10½fl oz white wine 1 tbsp olive oil 1 shallot finely chopped 1 garlicclove finely chopped 1 fennelbulb roughly chopped 4 tsp curry powder 300ml/10½fl oz fish stock 100ml/3½fl oz double cream salt and pepper 1 lemon juice only 2 tbsp butter 1 carrot peeled and very finely chopped ½ fennelbulb very finely chopped ¼ leek very finely chopped 200g/7oz girolle mushrooms1 white baguette sliced 2 tbsp olive oil
http://www.bbc.co.uk/food/recipes/sweetcornfritterswit_86101	N	4 slices bacon fried until crisp 2 tbsp honey for drizzling100g/3½oz self-raising flour 1 tsp salt 5 tbsp milk 100g/3½oz canned sweetcorn rinsed and drained 1 tbsp vegetable oil
http://www.bbc.co.uk/food/recipes/halibut_with_spicy_37680	N	
http://www.bbc.co.uk/food/recipes/risottostuffedpepper_83944	V	
http://www.bbc.co.uk/food/recipes/buttermilkpancottawi_83904	N	8 ripe apricots 1 lemon juice only ½ orange juice only 4 pieces of lemonpeel (use a peeler and take most of the skin off a lemon) 75g/2½oz sugar8-12 biscotti300ml/10½fl oz double cream 1 split vanilla pod split lengthwise 100ml/3½fl oz condensed milk 2 gelatineleaves soaked in cold water for at least 10 minutes 350ml/12½fl oz buttermilk at room temperature
http://www.bbc.co.uk/food/recipes/orientalstylecitrusm_88381	N	
http://www.bbc.co.uk/food/recipes/risottooffreshwildmu_14304	V	
http://www.bbc.co.uk/food/recipes/cinnamontoastwithroa_84772	V	100ml/3½fl oz double cream 2 free-range eggs beaten 1 tbsp soft brown sugar 1 tsp cinnamon 2 thick slices white bread 25g/1oz unsalted butter100g/3½oz rhubarb chopped 25g/1oz brown sugar100g/3½oz Greek yoghurt 50ml/2fl oz honey
http://www.bbc.co.uk/food/recipes/cuttlefish_in_a_mint_55577	N	
http://www.bbc.co.uk/food/recipes/stefansdeepfriedicec_73262	V	
http://www.bbc.co.uk/food/recipes/traditional_wedding_cake_68531	V	250g/9oz butter plus extra for greasing 150g/5½oz dark brown sugar 100g/3½oz caster sugar 3 tsp vanilla essence 8 free-range eggs 275g/9¾oz currants 375g/13oz raisins 565g/1lb 4oz sultanas 1 orange zest only 2 tbsp black treacle ¾ tsp bicarbonate of soda 310g/11oz self-raising flour ¾ tsp ground cloves ¾ tsp ground cinnamon1 x 340g/12oz jar apricot jam icing sugar for dusting 3.5kg/7lb 11oz marzipan 5.15kg/11lb 6oz ready-to-roll white icing150g/5½oz butter plus extra for greasing 90g/3¼oz dark brown sugar 60g/2¼oz caster sugar 2 tsp vanilla essence 5 free-range eggs 165g/5¾oz currants 225g/8oz raisins 340g/12½oz sultanas ½ orange zest only 1 tbsp black treacle ½ tsp bicarbonate of soda 185g/6½oz self-raising flour ½ tsp ground cloves ½ tsp ground cinnamon375g/13oz butter plus extra for greasing 225g/8oz dark brown sugar 150g/5½oz caster sugar 4 tsp vanilla essence 12 free-range eggs 410g/14½oz currants 550g/1lb 4oz raisins 850g/1lb 14oz sultanas 1½ oranges zest only 3 tbsp black treacle 1 tsp bicarbonate of soda 450g/1lb self-raising flour 1 tsp ground cloves 1 tsp ground cinnamon1.5kg/3lb 5oz ready-to-roll white icing pink edible dust edible glue
http://www.bbc.co.uk/food/recipes/onion_and_cavalo_nero_42439	N	
http://www.bbc.co.uk/food/recipes/pork_fillet_stuffed_with_95175	N	1 tbsp soft dark brown sugar 30g/1oz butter 3 apples peeled cored quartered 1 tbsp olive oil 1 onion finely chopped 150g/5½oz button mushrooms 1 bouquet garniof celery parsley bay and thyme 250ml/9fl oz cider 2 tsp Dijon mustard 200ml/7fl oz cream few sprigs fresh chervil to garnish800g/1lb 2oz pork fillet 400g/7oz black pudding skin removed 250g/9oz streaky bacon thinly sliced 4 sageleaves cut into strips sea salt and freshly ground black pepper 1 tbsp vegetable oil for frying
http://www.bbc.co.uk/food/recipes/chocolateandmacadami_83825	V	
http://www.bbc.co.uk/food/recipes/roast_turkey_and_potato_05282	N	
http://www.bbc.co.uk/food/recipes/teriyakimushrooms_80611	V	
http://www.bbc.co.uk/food/recipes/applecinnamonandflam_87408	N	225g/8oz self-raising flour plus extra for dusting 1 tsp baking powder ½ tsp salt 55g/2oz butter 30g/1oz caster sugar 150ml/¼ pint whole milksmall handful marshmallows 250ml/9fl oz double cream200g/7oz caster sugar 150g/5½oz roasted chestnutsin syrup drained 1 apple sliced pinch ground cinnamon 1 tbsp Kirsch liqueur
http://www.bbc.co.uk/food/recipes/asian_ginger_and_77340	N	2 tbsp extra virgin rapeseed oil 115g/4oz salmonfillet skin removed pinch salt 1 tbsp sherry vinegar 1 small green chilli finely diced 1 tsp sesame seeds4 small ridge cucumbersor 2 English cucumbers 5cm/2in fresh root ginger peeled and grated 70ml/2½fl oz rice vinegar 1 lime juice only 2 tsp white miso 150ml/5fl oz cold vegetable stock 6 spring onions green tops and whites separated green tops roughly chopped ¼ bag of baby spinach
http://www.bbc.co.uk/food/recipes/roasted_grouse_with_red_81323	N	1 tbsp olive oil 2 grouse cleaned 50g/1¾oz butter 1 shallot thinly sliced 1 garlicclove 5 sprigs thyme leaves picked 2 juniper berries crushed ½ fresh bay leaf 1 tbsp caster sugar 100ml/3½fl oz ruby port 150ml/5fl oz chicken stock 150g/5½oz blackberries2 tbsp olive oil 50g/1¾oz butter 1 large celeriac diced 1 bunch baby beetroots75g/2½oz butter 600g/1lb 5oz red cabbage thinly sliced 280ml/10fl oz red wine 50g/1¾oz soft brown sugar 2 star anise ½ cinnamonstick 5 tbsp redcurrant jelly 2 tbsp red wine vinegar sea salt and freshly ground black pepper50g/1¾oz unsalted butter 1 head kale leaves removed and roughly chopped
http://www.bbc.co.uk/food/recipes/scones_35420	V	225g/8oz self-raising flour plus extra for dusting 1 tbsp baking powder 2 tbsp caster sugar 50g/2oz cold butter cut into cubes 1 free-range egg 75ml/3fl oz milk 30g/2oz sultanas
http://www.bbc.co.uk/food/recipes/strawberryjamtarts_91625	V	450g/1lb strawberries hulls removed plus extra to serve 450g/1lb golden caster sugar 1 vanilla pod split 1 tbsp rosewater 1 tbsp orange liqueur Clotted cream to serveButter for greasing 1 orange zest only (use a fine zester) 100g/3½oz white caster sugar 250g/9oz ready-made sweet shortcrust pastry Plain flour for dusting
http://www.bbc.co.uk/food/recipes/ginger_chocolate_oat_bar_55755	V	
http://www.bbc.co.uk/food/recipes/spaghetti_with_chilli_89628	V	
http://www.bbc.co.uk/food/recipes/giancarlostomatosauc_82370	V	
http://www.bbc.co.uk/food/recipes/chickenallamilanese_72800	N	4 medium chicken breasts skinless and boneless 100g/3½ plain flour 1 handful of fine breadcrumbs toasted 2 eggs beaten with salt and freshly ground black pepper 4 tbsp Italian extra virgin olive oil4 fresh large plumtomatoes chopped 1 handful of pitted black olives sliced 3 tbsp flatleaf parsley chopped 10 tbsp Italian olive oil for frying
http://www.bbc.co.uk/food/recipes/poshbeansontoast_86782	N	oil for frying 1 onion chopped 1 garlicclove chopped 1 tbsp tomato purée 1 x 400g/14oz can chopped tomatoes 100ml/3½fl oz hot vegetable stock salt and freshly ground black pepper 100g/3½oz bacon lardons 400g/14oz mixed canned white beans such as butter beans cannellini beansetc rinsed and drained
http://www.bbc.co.uk/food/recipes/cheeseandonionpastie_13551	V	
http://www.bbc.co.uk/food/recipes/heritage_carrots_goats_73817	V	100ml/3½fl oz white wine vinegar 50g/1¾oz caster sugar 1 tbsp chopped fresh tarragonleaves 10 coriander seeds 1 star anise 1 bunch yellow heritage carrots100g/3½oz oats sieved 50g/1¾oz blanched hazelnuts roughly chopped plus 4 hazelnuts grated for garnish 1 tbsp grape seed oil 1 bunch orange heritage carrots leaves reserved 2 tbsp olive oil 1 tsp salt 1 tbsp chopped fresh thymeleaves 100ml/3½fl oz carrot juice 30g/1oz butter 60g/2¼oz cream300g/11oz goats’ curd mixed with a little milk nasturtiumleaves to garnish
http://www.bbc.co.uk/food/recipes/chicken_with_tomato_23577	N	
http://www.bbc.co.uk/food/recipes/wintercobbler_90041	V	1 tbsp olive oil 1 onion sliced 2 garliccloves sliced 2 leeks cut into slices 200g/7oz cavolo nero chopped 200g/7oz butternut squash cut into cubes and roasted until golden-brown 440g/15½oz can chopped tomatoes splash white wine salt and freshly ground black pepper225g/8oz flour 3 tsp baking powder pinch salt 100g/3½oz cubed butter 175ml/6fl oz soured cream
http://www.bbc.co.uk/food/recipes/salmon_fish_cakes_with_36704	N	400g/14oz skinless salmonfillet chopped 300g/10½oz cooked broccoliflorets drained well 2 spring onions finely chopped small bunch fresh dill roughly chopped 2 lemons zest only 100g/3½oz dry white breadcrumbs sea salt and freshly ground black pepper ½ small bunch fresh parsley leaves only finely chopped 50g/1¾oz plain flour 2 free-range eggs beaten olive oilcooking spray lemonwedges to serve
http://www.bbc.co.uk/food/recipes/salt_and_pepper_sichuan_74844	N	5 tbsp mirin 4 tbsp dark soy sauce 1 tsp soft light brown sugar 1 red chilli (seeds removed if you prefer it slightly less hot) finely sliced 1 green chilli (seeds removed if you prefer it slightly less hot) finely sliced½ tsp Sichuan pepperseeds flaked sea salt 2 tsp five-spice powder 40 raw peeled tiger prawns deveined 1 tsp sunflower oil1 small spring onion 1 small red chilli
http://www.bbc.co.uk/food/recipes/curriedroastparsnips_84173	V	oil for deep-frying ½ parsnip peeled ½ beetroot peeled ½ turnip peeled ½ carrot peeled2 tbsp olive oil 1 onion roughly chopped 2 cloves garlic thickly sliced 1kg/2lb 2oz parsnips peeled cut into chunks 3 sprigs fresh thyme 3 tbsp honey 1-2 tsp hot curry powder salt and freshly ground black pepper 1.5litres/2½pints chicken stock (vegetarians may substitute vegetable stock) 450ml/16fl oz double cream250ml/9fl oz double cream ½ lemon juice only
http://www.bbc.co.uk/food/recipes/express_bacon_and_pesto_15099	N	
http://www.bbc.co.uk/food/recipes/cinnamon_and_soft_cheese_54104	V	625g/1lb 6oz strong white bread flour plus extra for dusting 75g/2½oz caster sugar 1 pinch salt 20g/¾oz dried yeast 500g/1lb 2oz chilled butter cut into 1cm/½in-thick slices plus extra for greasing200g/7oz icing sugar sifted 100ml/3½fl oz maple syrup 25ml/1fl oz bourbon whiskey300g/10½oz full-fat cream cheese 1 vanilla pod split in half lengthways seeds scraped out using a sharp knife 1 tsp ground cinnamon 2 egg yolks lightly beaten for egg wash
http://www.bbc.co.uk/food/recipes/rhubarbcustardandgin_89497	V	475ml/16½fl oz milk 125g/4½oz caster sugar ½ vanilla pod split 6 free-range eggs yolks only 60g/2½oz plain flour 300ml/10fl oz whipping cream whipped until soft peaks form when the whisk is removed3 sticks rhubarb cut into 5cm/2in batons 200ml/7fl oz white wine 100g/3½oz caster sugar 1 tbsp ready-made apricot jam ½ vanilla pod split 200g/7oz gingernut biscuits mintleaf to serve (optional)
http://www.bbc.co.uk/food/recipes/tarte_au_citron_94480	V	175g/6oz plain flour 100g/3½oz cold butter cut into small cubes 25g/1oz icing sugar 1 free-range eggyolk 1 tbsp cold water5 free-range eggs 125ml/4fl oz double cream 225g/8oz caster sugar 4 lemons juice and zest icing sugar for dusting
http://www.bbc.co.uk/food/recipes/cider_and_apple_cake_80542	V	50g/1½oz sultanas 150ml/5fl oz medium dry cider 125g/4½oz softened butter 125g/4½oz light soft brown sugar 2 free-range eggs beaten 175g/6oz white self-raising flour 50g/1½oz brown spelt flour ½ tsp baking powder 1 tsp ground coriander pinch salt 1 crisp dessert apple peel on cut into cubes
http://www.bbc.co.uk/food/recipes/chinese-style_prawn_filo_45695	N	1 x 270g packet ready-made filo pastry(6 sheets) large knob of unsalted butter melted1 tbsp sesame oil for frying ½ garlicclove finely chopped 1½ spring onions sliced 2.5cm/1in piece fresh root ginger peeled and finely chopped ½ carrot cut into small batons 150g/5½oz raw peeled tiger prawns cut in small pieces pinch Chinese five-spice powder 35g/1¼oz mangetout finely chopped 40g/1½oz pak choi thinly sliced 30g/1oz beansprouts ½ tbsp light soy sauce handful fresh corianderleaves to garnish
http://www.bbc.co.uk/food/recipes/cockleswithsmokedchi_90043	N	
http://www.bbc.co.uk/food/recipes/arbroath_smokie_88572	N	50g/2oz butter 1 shallot finely chopped 110ml/4fl oz white wine 110ml/4fl oz hot chicken stock 200ml/7fl oz double cream salt and freshly ground black pepper 2 limes juice and zest 3 tbsp finely chopped fresh chives 2 handfuls mizuna leaves or other micro salad leaves to serve4 Arbroath smokies or other smoked fish 400ml/14fl oz full-fat milk 450g/1lb floury potatoes(such as King Edward or Maris Piper) peeled and cut into chunks 2 tbsp chopped fresh flatleaf parsley 1 tbsp chopped fresh chives 1 free-range egg yolk salt and freshly ground black pepper 75g/3oz plain flour 2 free-range eggs beaten 110g/4oz Japanese panko breadcrumbs 2 tbsp olive oil
http://www.bbc.co.uk/food/recipes/crab_tortellini_with_05319	N	300g/10½oz '00' pasta flour plus extra for dusting 4 free-range eggs 1 tbsp olive oil250g/9oz picked white crabmeat 115g/4oz picked brown crabmeat 1 lemon juice only ½ tsp paprika 1 tbsp flatleaf parsley finely chopped salt and freshly ground black pepper 2 tbsp olive oilsmall bunch flatleaf parsley leaves picked 50g/2oz butter ½ onion finely chopped 250g/9oz frozen peas 500ml/18fl oz chicken stock 1 bunch baby carrots trimmed 1 bunch baby leeks halved widthways 2 tbsp chervilsprigs
http://www.bbc.co.uk/food/recipes/indianstylefishcurry_92835	N	1 tsp fine sea salt 1 tsp ground turmeric 400g/14oz white fishfillets such as hake pomfret or whiting skin removed cut into large pieces 3-4 tbsp vegetable oil 1 tsp black mustard seeds 1 onion peeled grated 10 fresh curry leaves 4 ripe tomatoes chopped 2.5cm/1in piece fresh root ginger grated 1 garlicclove peeled crushed to a paste with the edge of a knife 1 green birds'-eye chilli finely chopped 1 tsp garam masala 200g/7oz creamed coconut grated 1-2 tbsp water (as necessary)
http://www.bbc.co.uk/food/recipes/scary_halloween_cookies_86970	V	
http://www.bbc.co.uk/food/recipes/rag_alla_napoletana_76351	N	
http://www.bbc.co.uk/food/recipes/chickenandbambooshoo_90183	N	450g/1lb boned and skinned chicken breasts 2 tbsp vegetable or groundnut oil 400ml/14fl oz can of coconut milk left undisturbed for three hours or more 5 tbsp red curry paste 140g/5oz sliced bamboo shootsfrom a can drained and rinsed 4 fresh kaffir lime leavesor 1 tsp lemon zest 2 tbsp fish sauce or to taste 1 tsp thick tamarind paste or lemon juice 1 tsp palm sugar or brown sugar 15-20 fresh Thai (holy) basilleaves or ordinary basilleaves30-55g/1-2oz dried tamarindpulp from a block hot water to cover10-12 dried hot red chillies (of the long cayenne variety) 140g/5oz shallots chopped 5 garliccloves peeled and chopped 3 thin slices peeled fresh galangal or fresh ginger 1 tbsp fresh lemongrassthat has been thinly sliced crossways 6-8 fresh corianderroots washed well and coarsely chopped (use coriander leaves if unavailable) 1 thin slice of fresh kaffir lime rind about 4cm x 0.5cm/1½in x ¼in or dried rind soaked in water for 30 minutes (substitute ordinary lime rind without the white pith if unavailable) ½ tsp freshly ground white pepper ¼ tsp shrimp paste or 2 anchovies from a can chopped ½ tsp ground cumin ½ tsp ground coriander 2 tbsp bright red paprika
http://www.bbc.co.uk/food/recipes/fruit_salad_with_long_67584	V	
http://www.bbc.co.uk/food/recipes/serrano_ham_and_chicken_90650	N	1 head of crunchy lettuce such as Little Gem romaine or continental 2 medium vine-ripened tomatoes cut into wedges or sliced 4 spring onionsor salad onions trimmed and thinly sliced 8 spears canned or jarred asparagus drained 1 x 200g/7oz can or jar of tuna in olive oil drained and flaked 1 tbsp red wine vinegar 4 tbsp extra virgin olive oil salt to taste 2 free-range eggs hard-boiled quartered 16 green olives90g/3½oz butter 50g/2oz thinly sliced Spanish air-dried ham roughly chopped 110g/4oz flour plus 75g/3oz extra for coating 500ml/18floz full-fat milk 75g/3oz cooked chicken breastmeat 1 tsp salt 1 free-range egg hard-boiled peeled and finely chopped 2 free-range eggs beaten 200g/7oz fresh white breadcrumbs made from crustless day-old bread left out overnight vegetable oil for deep-frying
http://www.bbc.co.uk/food/recipes/appleandthymecrumble_86496	V	50g/2oz butter plus extra for greasing 1.5kg/3lb 4oz Bramley apples peeled cored and cut into chunks 4 tbsp caster sugar 6 sprigs fresh lemonthyme leaves only150g/6oz butter 300g/12oz plain flour 150g/6oz caster sugar200ml/7fl oz milk 200ml/7fl oz double cream 4 sprigs fresh thyme leaves only 6 free-range egg yolks 75g/3oz caster sugar
http://www.bbc.co.uk/food/recipes/thai_coconut-chilli_60337	N	
http://www.bbc.co.uk/food/recipes/passion_fruit_and_76131	N	125ml/4fl oz double cream 4 tbsp sieved passion fruit 2 free-range egg yolks 1 large free-range egg 55g/2oz caster sugar50g/1¾oz butter 125g/4½oz icing sugar 1 tbsp sieved passion fruit100g/3½oz caster sugar 3 large passion fruits seeds scooped out 3 gelatineleaves soaked in cold water for 10 minutes270g/9¾oz plain flour plus extra for dusting 30g/1oz cocoa powder 30g/1oz ground almonds 65g/2½oz icing sugar 170g/6oz unsalted butter cubed 1 medium free-range egg 1 free-range egg white for egg wash40g/1½oz ground almonds 60g/2¼oz icing sugar 1 large free-range egg white 1 tbsp caster sugar orange or yellow gel or paste food colouring200g/7oz milk chocolatedrops 50g/1¾oz dark chocolatedrops 50g/1¾oz unsalted butter 150g/5½oz mini white marshmallows 200ml/7fl oz double creamsmall yellow and purple edible pansies (optional)50ml/2fl oz double cream 200g/7oz dark chocolatedrops 50ml/2fl oz sieved passion fruit
http://www.bbc.co.uk/food/recipes/marys_galette_38999	V	750g/1lb 10oz ready-made all-butter puff pastry chilled plain flour for dusting 1 free-range egg beaten to glaze
http://www.bbc.co.uk/food/recipes/harissa_spiced_lamb_with_59491	N	
http://www.bbc.co.uk/food/recipes/mussel_soup_84311	N	
http://www.bbc.co.uk/food/recipes/lambshallotanddateta_449	N	
http://www.bbc.co.uk/food/recipes/honeychickenskewers_87807	N	
http://www.bbc.co.uk/food/recipes/vegetable_samosa_35822	V	
http://www.bbc.co.uk/food/recipes/russian_box_66106	N	375g/13oz slightly salted butter 125g/4½oz caster sugar plus an extra 3 tbsp for sprinkling 375g/13oz plain flour 125g/4½oz white rice flour 2 large unwaxed oranges zest only 2 tsp ground cinnamon 100g/3½oz bar white chocolate 100g/3½oz bar milk chocolate1 free-range egg white 250g/9oz icing sugar gel food colour in red and green165g/5¾oz lightly salted butter 300g/10½oz granulated sugar 2 medium free-range eggs 3 tbsp treacle 330g/11½oz golden syrup 3 tbsp white wine vinegar 1kg/2lb 4oz plain flour plus extra for rolling 2½ tsp ground ginger 3¾ tsp ground cinnamon 2¼ tsp bicarbonate of soda ¾ tsp table salt
http://www.bbc.co.uk/food/recipes/rabbitpie_3571	N	
http://www.bbc.co.uk/food/recipes/bakedroquefortwithfi_87000	V	200ml/7fl oz balsamic vinegar 200g/7oz caster sugar 1 tsp freshly grated nutmeg 200g/7oz baby onions 1 garlicclove crushed salt and freshly ground black pepper700g/1lb 8½oz ricottacheese 300g/10½oz full-fat soft cheese 6 free-range eggs beaten salt and freshly ground black pepper 200g/7oz Roquefortcheese 200g/7oz dried figs choppedwatercress small punnet mustard cress snipped beetrootleaves250g/8½oz oatcakes 125g/4½oz melted butter
http://www.bbc.co.uk/food/recipes/crab_rarebit_on_grilled_01579	N	1 free-range egg yolk 1 tsp white wine vinegar ½ tsp Dijon mustard 100ml/3½fl oz vegetable oil 1 shallot finely chopped1 head Little Gem lettuce leaves separated and washed 50g/1¾oz bull's blood salad leaves2 large slices sourdough bread 2 tbsp olive oil 350g/12oz Lincolnshire Poacher cheese grated (alternatively use a good cheddar) 50ml/2fl oz beer 1 tsp English mustard 3-4 dashes Tabasco 1 tsp Worcestershire sauce 150g/5½oz white crabmeat 50g/1¾oz brown crabmeat 2 tbsp plain flour 1 free-range egg yolk 1 tbsp finely chopped chives
http://www.bbc.co.uk/food/recipes/butter_chicken_74537	N	100g/3½oz unsalted butter 1 onion grated 2.5cm/1in piece fresh root ginger grated 2 garliccloves crushed 100g/3½oz tomato purée 2 small red chillies pinch chilli powder 200ml/7fl oz double cream salt and freshly ground black pepper100ml/3½fl oz plain yoghurt 1 lime juice only 15g/½oz garlic crushed 2.5cm/1in piece fresh root ginger grated 1 tsp ground cumin 1 tbsp ground coriander 1 tsp garam masala pinch paprika pinch salt4 x 150g/5½oz chicken breasts 25g/1oz unsalted butter melted ½ lemonhandful fresh coriander naan bread basmati rice
