Link	Class	Ingredients
http://www.bbc.co.uk/food/recipes/thaistylefishcakes_90298	N	300g/10½ oz fish(such as salmon haddock cod gurnard or whiting) sea salt 1 tbsp olive oil for drizzling 4 tbsp vegetable oilor olive oil for frying flour for dredging3-4 lime leaves 1 large red chilli 4cm/1½ in piece fresh root ginger 2 garliccloves 2 stalks lemongrass 200g/7oz potatoes cooked mashed and cooled (about two medium potatoes) 2 tsp fish sauce or to taste small handful fresh coriander root included 1 lime juice only or to taste
http://www.bbc.co.uk/food/recipes/pepperedchickenbacon_83637	N	8 mini chicken fillets 1 tbsp finely crushed black peppercorns 1 tbsp olive oil 4 rashers back bacon 1 avocado roughly chopped ½ red onion finely chopped ½ lemon juice only 1 red chilli finely chopped ½ tsp ground cumin 2 tbsp roughly chopped fresh coriander salt and freshly ground black pepper 4 slices soy and linseed bread 2 tbsp ready-made mayonnaise 1 ball buffalo mozzarella thickly sliced
http://www.bbc.co.uk/food/recipes/vealwithbuccaneerssa_93213	N	4 thin vealchops preferable rosé veal salt and freshly ground black pepper 50g/2oz butter 1 tbsp olive oil 150g/5oz mangetout 150g/5oz baby sweetcorn cut in half lengthways 2 bananas peeled thickly sliced 2-3 tbsp icing sugar110g/4oz chilled butter cut into cubes 60g/2½oz shallotsor small onions peeled thinly sliced 40g/1½oz fresh root ginger peeled finely grated 110g/4oz fully ripe bananas peeled sliced into rounds 6 tbsp raspberryvinegar 400ml/14fl oz veal stock salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/herbandlemonencruste_84877	N	200g/7oz ciabatta roughly torn 40g/1½oz lemonrind grated 40g/1½oz capers rinsed 40g/1½oz anchovies 40g/1½oz onions roughly chopped 40g/1½oz black olives pitted and roughly chopped 1 bunch fresh parsley 1 bunch fresh basil 2 x 4-bone racks of lamb bones removed salt and freshly ground black pepper 1 tbsp olive oil 3 tsp Dijon mustard50g/2oz butter 2 large leeks finely sliced 400g/14oz can borlotti beans rinsed and drained 1 small bunch fresh flatleaf parsley leaves only salt and freshly ground black peppermashed potato150ml/5fl oz red wine 110ml/4fl oz chicken stock 25g/1oz butter salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/raspberry_and_caramel_70657	V	
http://www.bbc.co.uk/food/recipes/apricotandmadeirache_92512	V	1 slice ready-made madeira cake 150ml/5fl oz double cream 3 tbsp mascarpone 1 tbsp caster sugar ½ lemon zest and juice 2 tinned apricothalves chopped 6 raspberries
http://www.bbc.co.uk/food/recipes/sushisalmonrolls_85941	N	
http://www.bbc.co.uk/food/recipes/blueberry_and_white_51475	V	500g/1lb 2oz strong white flour plus extra for dusting 1½ tsp salt 1 tbsp runny honey 1 tbsp olive oil(not extra virgin) plus extra for greasing 1 x 7g sachet instant yeast 240ml/9fl oz tepid water 1 medium free-range egg beaten 75g/2¾oz dried blueberriesoil for greasing 1 free-range egg lightly beaten for glazing 100g/3½oz white chocolate finely grated
http://www.bbc.co.uk/food/recipes/lambs_liver_with_60023	N	
http://www.bbc.co.uk/food/recipes/paprika_monkfish_with_54566	N	2 plum tomatoes halved 3 tbsp olive oil salt and freshly ground black pepper 1 red pepper 40g/1½oz bread cut into cubes 110g/4oz piquillo peppers 40g/1½oz almonds 25g/1oz hazelnuts ½ lemon juice only 1 tsp smoked sweet paprika 3 tbsp chopped fresh flatleaf parsley4 x 200g/7oz monkfishfillets trimmed 1 tbsp smoked paprika 1 tsp fine sea salt 3 tbsp olive oil 200g/7oz padrón peppers 2 tbsp coriander cress
http://www.bbc.co.uk/food/recipes/charsuiroastedporkwi_68016	N	
http://www.bbc.co.uk/food/recipes/blackpuddingandmashc_83005	N	500g/1lb 2oz potatoes peeled and roughly chopped 1 cooking applesuch as Bramley or Granny Smith peeled quartered and cored 1 tbsp butter salt and freshly ground black pepper 500g/1lb 2oz black pudding skin removed 1 tbsp grated cheddar 4 tbsp tiny salad greens tossed in olive oil
http://www.bbc.co.uk/food/recipes/carrotandcorianderso_83322	V	
http://www.bbc.co.uk/food/recipes/beanandtomatostewwit_85377	V	2 tbsp olive oil 1 slice white crusty bread 1 spring onion sliced in half lengthways 1 courgette sliced into 4 lengthways 1 garlicclove peeled salt and freshly ground black pepper1 garlicclove chopped handful fresh basilleaves 1 tbsp olive oil salt and freshly ground black pepper1 tbsp olive oil 200g/7oz tinned kidney beans rinsed and drained 200g/7oz tinned plumtomatoes drained 1 garlicclove finely chopped 1 spring onion finely chopped pinch cayenne pepper salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/forest_truffle_chicken_19890	N	
http://www.bbc.co.uk/food/recipes/baked_courgette_with_40269	N	
http://www.bbc.co.uk/food/recipes/roastedmonkishandcho_90936	N	¼ bunch flatleaf parsley leaves only chopped small handful coriander cress(available from specialist suppliers and online) extra virgin olive oil to taste400g/14oz monkfishtail trimmed 1 tbsp smoked paprika 1 tbsp salt 1 tbsp vegetable oil 50g/2oz unsalted butter 200g/7oz cooking chorizo sliced thinly on the diagonal110g/4oz yellow split peas 1 tbsp vegetable oil ½ onion finely chopped 1 carrot chopped into 1cm/½in cubes 1 garlicclove crushed to a paste ½ leek white part only chopped into 1cm/½in pieces 110g/4oz button mushrooms finely chopped 200g/7oz cooking chorizo cut into 1cm/½in pieces 50g/2oz semi-dried tomatoes chopped 1 tbsp tomato purée 500ml/17½fl oz chicken stock ½ tsp salt freshly ground black pepper to taste 1 bouquet garni(made with 2 bay leaves and ¼ bunch thyme tied together with kitchen string)
http://www.bbc.co.uk/food/recipes/chocolate_orange_sponge_61345	V	140g/5oz butter plus extra for greasing 3 tsp cocoa powder plus extra for coating the tins 340g/12oz flour 1 tsp bicarbonate of soda 2 tsp baking powder 200g/7oz soft brown sugar 285ml/9½fl oz milk 1 tbsp golden syrup 4 free-range eggs250g/9oz flour 1½ tsp baking powder 1½ tsp bicarbonate of soda 250g/9oz butter 250g/9oz caster sugar 4 free-range eggs 2 oranges zest and juice200ml/7fl oz double cream 200g/7oz dark chocolate(at least 70% cocoa solids) chopped300ml/10fl oz whipping cream 2 oranges zest only
http://www.bbc.co.uk/food/recipes/chargrilledlambwithc_77969	N	150g/5¾oz lamb(leg steak)150g/ 5¼oz butternut squash(base section) 2tbsp olive oil salt and freshly ground black pepper 50g/1¾oz unsalted butter 1tbsp curry powder1 garlicclove sliced 25g/1oz unsalted butter 200g/7oz cabbage shredded
http://www.bbc.co.uk/food/recipes/beef_bourguignon_09721	N	1kg/2lb 4oz floury potatoes peeled and cut into chunks 110g/4oz butter 110ml/4fl oz full-fat milk2 tbsp plain flour salt and freshly ground black pepper 1 kg/2lb 4oz blade of beef cut into large cubes 2 tbsp olive oil 150g/5½oz pancetta cut into small chunks 2 shallots finely chopped 1 garlicclove crushed 50ml/2fl oz brandy 500ml/18fl oz Burgundy red wine or other red wine 250ml/9fl oz beef stock 1 bouquet garnimade up of 2 bay leaves 2 sprigs thyme 2 sprigs flatleaf parsley 25g/1oz butter 150g/5½oz peeled baby shallots(or frozen button onions) 200g/7oz chestnut mushrooms1 tbsp olive oil 25g/1oz butter 100g/3½oz small pearl onions peeled (or frozen button onions) 100g/3½oz pancetta cut into lardons 150g/5½oz button mushrooms stalks removed left whole ½ bunch flatleaf parsley finely chopped
http://www.bbc.co.uk/food/recipes/lemon_curd_mascarpone_04597	V	
http://www.bbc.co.uk/food/recipes/bluecheeseburgerwith_88270	N	2 tbsp olive oil 100g/3½oz chestnut mushrooms sliced 1 garlicclove chopped salt and freshly ground black pepper fresh thymeleaves to garnish150g/5½oz rumpsteak chopped 2 tbsp fresh breadcrumbs dash Tabascosauce salt and freshly ground black pepper 1 free-range egg yolk dash olive oil 70g/2½oz Stilton 2 slices focacciabread chargrilled
http://www.bbc.co.uk/food/recipes/panfriedsquidwithbor_85600	N	300g/11oz dried borlotti beans 1 sprig sage 1 red chilli pricked with a knife 1 garlicclove cut into quarters 2 tomatoes 3 tbsp olive oil 1 tsp red wine vinegar salt and freshly ground black pepperhandful chopped rocket dressed with olive oil and lemon juice6 whole fresh squid drizzle extra virgin olive oil 1 red chilli de-seeded and finely chopped 3 anchovy fillets chopped 2 tbsp flatleaf parsley chopped ½ lemon juice only salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/raspberry_and_almond_92474	V	160g/5¾oz unsalted butter 120g/4¼oz chilled and 40g/1½oz at room temperature 250g/9oz strong white flour 10g/⅓oz powdered milk 30g/1oz caster sugar 7g salt 8.5g fast-action dried yeast30g/1oz ground almonds 2 drops almond extract 30g/1oz caster sugar 30g/1oz icing sugar plus extra for dusting 1 tbsp raspberrypowder 1 large free-range egg yolk 1 large free-range egg beaten
http://www.bbc.co.uk/food/recipes/welshcakes_67264	V	
http://www.bbc.co.uk/food/recipes/malt_chocolate_and_09403	V	150g/5½oz dark chocolate(72% cocoa solids) 250g/9oz unsalted butter 250g/9oz golden caster sugar 2 free-range eggs 5 tbsp malt extract 750g/1lb 10oz self-raising flour 6 heaped tbsp malted drink powder 2 oranges juice and zest only 1½ tsp vanilla extract1kg/2lb 4oz royal icing sugar yellow food colouring black food colouring
http://www.bbc.co.uk/food/recipes/fathersdaydelightsir_91595	N	4 x 200g/7oz thick-cut sirloinsteaks preferably aged for 28 days 2 tbsp vegetable oil salt and freshly ground black pepper 2 tbsp butter
http://www.bbc.co.uk/food/recipes/dublin_coddle_06225	N	300ml300ml/10fl oz strong chicken stock 500g/1lb 2oz pork and leek sausages sliced 250g/9oz pancetta chopped 2 onions sliced 1 tbsp fresh thymeleaves 1 tbsp chopped fresh basil 6 potatoes peeled and cut into 0.5cm/¼in thick slices 50g/2oz butter salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/chilli_beef_with_90112	N	sunflower oil for deep-frying 1 tbsp Sichuan peppercorns crushed to a fine powder 2 limes zest only 1 orange zest only 3 heaped tbsp rice flour potato flour or cornflour 400g/14oz beeffillet cut into thin strips 2 tbsp vegetable oil150g/5½oz caster sugar 150ml/5fl oz Shaoxing rice wine 25ml/1fl oz rice wine vinegar 1½ red chillies finely chopped 2 tsp chilliflakes 10cm/4in piece fresh root ginger peeled and finely chopped 2 lemongrassstems outer leaves discarded finely chopped 4 lime leaves crushed
http://www.bbc.co.uk/food/recipes/spicyovenbakedbread_88054	V	450g/1lb strong white flour 1 tsp salt 7g sachet fast-action dried yeast 5 tbsp natural yogurt 1 tbsp ghee melted about 200ml/7fl oz lukewarm water
http://www.bbc.co.uk/food/recipes/orange_butterfly_cakes_82059	V	3 tbsp orangecurd50g/1¾oz soft butter 100g/3½oz sifted icing sugar100g/3½oz bakingspread 100g/3½oz caster sugar 2 large free-range eggs 100g/3½oz self-raising flour 1 level tsp baking powder 1 orange grated zest only
http://www.bbc.co.uk/food/recipes/toastedseeds_78752	V	100g/3½oz oats toasted 55g/2oz pumpkin seeds 2 tbsp sesame seeds 55g/2oz sunflower seeds 1 tsp salt ½ tsp chilliflakes
http://www.bbc.co.uk/food/recipes/beefwrapswithmozzare_87992	N	100g/3½oz buffalo mozzarella sliced 1 beef tomato sliced½ large potato chopped 30g/1oz butter salt and freshly ground black pepper 2 tbsp double cream 1 tbsp chopped fresh chives1 tbsp olive oil ¼ onion cut into wedges200g/7oz sirloinsteak 100g/3½oz buffalo mozzarella chopped small handful fresh parsley and rosemary chopped ½ red chilli finely chopped salt and freshly ground black pepper drizzle olive oil
http://www.bbc.co.uk/food/recipes/chorizoartichokeandt_91279	N	600ml/1 pint 1½fl oz water at room temperature 2 x 7g/¼oz sachets fast-action dried yeast 1 tbsp caster sugar 1 tbsp extra virgin olive oil 1kg/2lb 3¼oz type '00' flour plus extra for dusting ½-1 tsp salt handful black olives pits removed finely choppedfreshly made tomatosauce (see above) 200g/7¼oz jalapeno peppers chopped 200g/7¼oz artichokehearts chopped 200g/7¼oz Roquefortcheese or similar strong blue cheese crumbled into large pieces 2 tbsp chopped fresh oregano rocketsalad to serve2 tbsp olive oil 1 chorizo sausage finely chopped 10 plumtomatoes chopped 3 garliccloves crushed to a paste with the edge of a knife small bunch basilleaves finely chopped 1 tsp caster sugar ¼ tsp salt freshly ground black pepper
http://www.bbc.co.uk/food/recipes/sea_bream_and_deep-fried_44724	N	1 tomato diced 50g/2oz fine beans sliced ½ radish sliced 150g/5½oz tinned chickpeas drained 30g/1oz black olivessliced100ml/3½fl oz olive oil 1 tsp Dijon mustard 1 tbsp chopped fresh parsley pinch coriander seeds crushed squeeze lemon juice2 free-range egg yolks ½ garlicclove pinch saffron 150ml/5fl oz olive oilvegetable oil for deep frying 2 whole squid cleaned and prepared handful plain flour pinch paprika pinch cayenne pepper pinch ground turmeric 4 fillets sea bream salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/frenchstylepeaswithm_89051	N	200g/7oz self-raising flour 1 tsp dried chilliflakes 2 tbsp chopped fresh chives salt and freshly ground black pepper 150ml/5½fl oz cold sparkling water 300ml/10½fl oz vegetable oil for deep-frying 1 raw tiger prawn peeled chopped fresh mintsprigs to garnish85g/3oz fresh peas out of their pods ½ onion finely sliced 1 tbsp white wine salt and freshly ground black pepper 30g/1oz butter softened 30g/1oz plain flour small handful chopped fresh mint
http://www.bbc.co.uk/food/recipes/microwave_fish_parcels_46241	N	
http://www.bbc.co.uk/food/recipes/orange_savarin_with_16473	V	350g/12oz plain flour plus extra for dusting 1 x 7g sachet fast-action yeast 250ml/9fl oz full-fat milk gently warmed to room temperature 4 large free-range eggs 40g/1½oz caster sugar 1 large orange zest only 1 tbsp vanilla extract ½ tsp table salt 150g/5½oz unsalted butter melted plus extra for greasing vegetable oil for greasing6 tbsp freshly squeezed orange juice 4 tbsp of orange liqueur such as Grand Marnier 150g/5½oz caster sugar2 large oranges(optional) 25g/1oz unsalted shelled pistachios chopped300ml/10½fl oz double cream ½ tsp ground cinnamon 50g/1¾oz caster sugar
http://www.bbc.co.uk/food/recipes/apple_cherry_and_37920	V	225g/8oz unsalted butter in pieces 430g/15oz plain flour plus extra for dusting 50g/1¾oz caster sugar pinch salt1 lemon zest only pinch ground cinnamon 60g/2¼oz caster sugar 4 tbsp cornflour 3 Braeburn apples peeled cored and cut into 1cm/½in thick slices 3 Cox apples peeled cored and cut into 1cm/½in thick slices 200g/7oz marzipan cut into small cubes 150g/5½oz dried sour cherries 1 free-range egg lightly beaten with a pinch of salt
http://www.bbc.co.uk/food/recipes/fishpiewithcheesepas_11071	N	
http://www.bbc.co.uk/food/recipes/raclette_88309	V	1kg/2lb 4oz Raclette cheese or Fontal or Bagnes freshly ground black pepper cayenne pepper1kg/2lb 4oz new potatoes boiled or steamed in their skins and kept warm cornichons silverskin pickled onions pickled mushrooms salamior cured ham1 celeriac peeled and grated 1 garlicclove finely chopped 1 red onion chopped 1 tbsp chopped chives8 tbsp light olive oil or sunflower oil 2 tbsp wine vinegar 2 tsp Dijon mustard 2 tbsp mayonnaise cream or crème fraîche sea salt500g/18oz carrots peeled and grated 1 garlicclove finely chopped 1 red onion chopped 1 tbsp chopped flatleaf parsley
http://www.bbc.co.uk/food/recipes/porkwithcreamedleeks_79048	N	1 tsp olive oil knob unsalted butter 1 garlicclove peeled and chopped ½ leek washed and sliced 2 sprigs of thyme leaves only 50ml/2fl oz milk 150ml/5fl oz double cream 1 tbsp fresh parsley chopped1 tbsp olive oil 150g/5oz pork fillet salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/searedsalmonwithleek_88794	N	½ potato peeled and chopped 1 baby leek finely chopped 25g/1oz butter plus extra for frying 1 tbsp double cream salt and freshly ground black pepperdash olive oil 200g/7oz salmon skin scored salt and freshly ground black pepper1 tbsp white wine vinegar 4 free-range eggs yolks only 1 tbsp Dijon mustard 225g/8oz unsalted butter melted lemon juice to taste salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/nigel_slaters_gazpacho_92126	V	
http://www.bbc.co.uk/food/recipes/soda_bread_rolls_28320	V	
http://www.bbc.co.uk/food/recipes/chicken_chasseur_11639	N	500g/1lb 2oz Maris Piper potatoes 125ml/4fl oz double cream 125g/4½oz unsalted butter300ml/10fl oz white wine 300ml/10fl oz dark chicken stock ½ bunch fresh tarragon 200g/7oz fresh morel mushrooms 4 tomatoes peeled seeds removed finely chopped 2 tbsp finely chopped fresh chives1 whole chicken 1 onion roughly chopped 2 sticks celery roughly chopped 1 carrot roughly chopped 4 garliccloves smashed 2 sprigs thyme200g/7oz salt 2 bay leaves 2 garliccloves 2 sprigs rosemary 2 sprigs thyme 1 tsp whole black peppercorns
http://www.bbc.co.uk/food/recipes/black_fruit_meringues_04123	V	225ml/8fl oz Muscat dessert wine 4 tbsp brandy 2 lemons zest and juice 115g/4oz caster sugar pinch freshly grated nutmeg 600ml/1 pint double cream200g/7oz caster sugar 3 tbsp blackcurrantfruit powder 100g/3½oz free-range egg whites 2 tbsp water100g/3½oz caster sugar 3 tbsp raspberryfruit powder 100g/3½oz free-range egg whites 2 tbsp water175g/6oz blackberries 175g/6oz black cherries stoned halved 175g/6oz blackcurrants 12 small basilleaves
http://www.bbc.co.uk/food/recipes/great_british_soap_opera_47286	V	300ml/10fl oz double cream 700g/1lb 9oz white chocolatechips ½ tsp lavender extract 30g/1oz slightly salted butter cut into small cubes5 free-range egg yolks 1 lemon zest only 300g/10½oz caster sugar 50ml/2fl oz lemon juice 500g/1lb 2oz slightly salted butter softened 3 tsp limoncello 1 tsp vanilla extract 1 tsp lemonextract5 free-range egg whites 25g/1oz caster sugar 175g/6oz ground almonds 175g/6oz icing sugar 5 free-range eggs(65g/2¼oz each) 1 tsp vanilla extract 50g/1¾oz plain flour 50g/1¾oz unsalted butter meltedalmondoil for greasing 50g/1¾oz white chocolate chopped 50g/1¾oz dark chocolate melted lavender sprigs to serve lemonzest curls to serve bakingpearls250g/9oz lavender sugar 1 tsp lavender extract500g/1lb 2oz white marzipan 500g/1lb 2oz ready-to-roll white icing icing sugar for dusting edible pearlescent powder
http://www.bbc.co.uk/food/recipes/saladofspinachrarero_90094	N	2 handfuls fresh spinachleaves ½ lemon zest and juice only 55g/2oz walnuts shelled ¼ onion thinly sliced 3 tbsp olive oil salt and freshly ground black pepper 55g/2oz sirloinsteak cooked rare and sliced into strips½ potato thinly sliced into batons vegetable oil for deep frying
http://www.bbc.co.uk/food/recipes/rhubarbandstaranisec_85142	V	450g/1lb rhubarb 200ml/7fl oz orange juice(preferably freshly squeezed) 125g/4oz caster sugar 2 whole star anise 1 cinnamonstick broken in half 1 vanilla pod split75g/2¾oz plain flour 50g/2oz demerara sugar 50g/2oz flaked almonds pinch ground cinnamon 50g/2oz butter unsalted
http://www.bbc.co.uk/food/recipes/pumpkinsoup_89904	V	
http://www.bbc.co.uk/food/recipes/noolivesgreeksalad_92352	V	
http://www.bbc.co.uk/food/recipes/stuffedpeppers_82902	V	
http://www.bbc.co.uk/food/recipes/spring_lamb_stew_87094	N	
http://www.bbc.co.uk/food/recipes/slow-cooked_beef_fillet_85060	N	2 tbsp vegetable oil 500g/1lb 2oz middle-cut fillet of beef 110g/3½oz butter 2 shallots finely chopped 2 sprigs fresh thyme leaves picked 150ml/5fl oz madeira 150ml/9fl oz red wine 250ml/9fl oz beef or veal stock 20 button onions peeled 300g/11oz mixed wild mushrooms cleaned 2 tbsp roughly chopped fresh chervil1 bulb smoked garlic 1 tbsp olive oil 900g/2lb floury potatoes peeled roughly chopped 3 tbsp oliveoil 350ml/13fl oz double cream
http://www.bbc.co.uk/food/recipes/kolmi_ni_bharaei_34818	N	1 lime juice only 2 tbsp turmericpowder 4 small whole sea bass or brill weighing approximately 300-350g/10½ -12oz each butterflied head left on (preferably) you can ask your fishmonger to do this for you 500g/1lb 2oz prawns deveined and chopped 2-3 green chillies chopped 5cm/2in piece ginger finely chopped 15-20 fresh mintleaves chopped 6-8 corianderstalks with leaves chopped ½ tsp salt vegetable oil for frying3 tbsp vegetable oil cinnamonstick approximately 7cm/2¾in 2 onions finely chopped 1 heaped tsp red chilli powder 2 tsp cuminpowder 1 tbsp corianderpowder 2 tbsp cider vinegar 5cm/2in piece ginger chopped 3 garliccloves chopped 3 fresh green chilli roughly chopped 4 medium tomatoes chopped 2-3 tbsp tamarindpulp 5cm/2in piece jaggeryor cane sugar 2 tbsp chopped coriandersteamed rice chapattis 4 tbsp chopped fresh coriander
http://www.bbc.co.uk/food/recipes/celeryheartwrappedin_78746	N	1 tbsp olive oil celeryends from heart chopped ½ onion diced ½ tsp dried oregano ½ tsp sweet paprika 100ml/3½fl oz chicken stock 3 garliccloves chopped 4 dried apricots diced 2 tbsp parsley chopped20g/¾oz butter 20g/¾oz plain flour ½ tsp mustard powder 300ml/½pt milk 100g/4oz smoked cheese diced small bunch chives finely chopped300ml/½ pint chicken stock 2 garliccloves 1 celeryheart ends removed and reserved 1 pork fillet bashed out with a mallet until thin
http://www.bbc.co.uk/food/recipes/balsamicfigswithroas_76272	N	1 duckbreast2 fresh figs 2 tbsp honey 2 tbsp balsamic vinegar 1 tbsp butter2 tbsp vegetable oil 100g/3½oz new potatoes grated salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/scallopfricasseewith_85863	N	1 tbsp butter ½ shallot finely chopped 1 new potato chopped ¼ fennelbulb finely sliced 2 tbsp white wine ¼ tsp curry powder 2 tbsp double cream1 tbsp butter 2 scallops trimmed shells removed; one shell reserved and cleaned sprig fresh dill to garnish
http://www.bbc.co.uk/food/recipes/kingprawnsinswahilis_67439	N	
http://www.bbc.co.uk/food/recipes/steamed_chicken_and_91654	N	600g/1lb 5oz plain flour 7g instant yeast ½ tbsp baking powder 115g/4oz sugar 100g/3½oz milk 2 free-range egg whites450g/1lb chicken breastor leg meat diced 115g/4oz winter bamboo shoots diced 25g/1oz diced shiitake mushrooms 1 tsp diced spring onion ½ tsp salt 1½ tsp sugar 1 tbsp sesame oil pinch white pepper ½ tsp potatostarch 1 tbsp spring onionoil (see Tips)
http://www.bbc.co.uk/food/recipes/beetrootcarrotandblu_12159	V	
http://www.bbc.co.uk/food/recipes/openapricotdanishpas_87074	V	flour for dusting 100g/3½oz puff pastry 2 apricots halved stones removed 2 tbsp sultanas 1 free-range egg beaten
http://www.bbc.co.uk/food/recipes/billgrangerscaramelc_73143	N	
http://www.bbc.co.uk/food/recipes/lemonpancakeswithstr_82590	V	100g/3½oz strawberries chopped ½ orange zest and juice 1 tsp caster sugar 50ml/2fl oz champagne100g/3½oz self-raising flour 2 free-range eggs 300ml/10fl oz milk 1 lemon zest only 1 tbsp vegetable oil50g/2oz clotted cream 1 tsp icing sugar 1 vanilla pod split and seeds scraped out mintsprig to garnish
http://www.bbc.co.uk/food/recipes/spinachandemmentalch_83902	V	40g/1½oz butter plus extra for ramekins 40g/1½oz plain flour plus extra for ramekins 275ml/10fl oz milk 175g/6oz emmentalcheese grated 4 free range eggs separated 3 tbsp lemon juice 2 tbsp butter 400g/14lb¼oz spinach
http://www.bbc.co.uk/food/recipes/mini_beef_wellingtons_12665	N	
http://www.bbc.co.uk/food/recipes/pressurecookerrisott_76891	N	
http://www.bbc.co.uk/food/recipes/onionherbandtoastedc_86844	V	
http://www.bbc.co.uk/food/recipes/quicktomatoandcreams_92287	V	
http://www.bbc.co.uk/food/recipes/langoustine_tortellini_98795	N	2 whole lobsters cooked 150g/5½oz ‘00’ pasta flour plus extra for dusting 50g/1¾oz semolina plus extra for dusting 2 free-range eggs50g/1¾oz butter 1 banana shallot finely sliced ½ bulb fennel shaved lobster shells (from above) 1 star anise 150ml/5fl oz white wine 150ml/5fl oz fish stock 150ml/5fl oz double cream 1 plum tomato skinned seeds removed chopped 1 tbsp finely chopped tarragon 1 tbsp finely chopped chives50g/1¾oz unsalted butter 1 tsp olive oil 1 yellow courgette shaped into balls using a melon baller 1 green courgette shaped into balls using a melon baller 1 tbsp chopped cress salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/griddledscallopswith_85710	N	3 scallops(in the shell) roes removed 2 tbsp olive oil 2 heads chicory quartered3 tbsp white wine vinegar 3 black peppercorns 2 free-range egg yolks 110g/4oz butter melted 1 tsp wholegrain mustard salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/artichokepepperandbr_88448	V	
http://www.bbc.co.uk/food/recipes/steamedgoldensyrupsp_91206	V	
http://www.bbc.co.uk/food/recipes/nut_roast_74357	V	
http://www.bbc.co.uk/food/recipes/penne_with_peas_and_44307	V	
http://www.bbc.co.uk/food/recipes/goancoconutgobi_71895	V	
http://www.bbc.co.uk/food/recipes/braisedlemongrassske_89243	N	
http://www.bbc.co.uk/food/recipes/stuffed_courgette_35525	V	100g/3½oz caster sugar ½ pomegranate seeds and juice 50ml/2fl oz Grand Marnier 1 tsp rosewater 75g/2½oz raspberriespinch of salt 20g/¾oz caster sugar 50g/1¾oz plain flour 2 tsp bicarbonate of soda 50g/1¾oz cornflour 1 free-range egg 150ml/5fl oz sparkling water vegetable oil for deep-fat frying1 pinch saffron 250ml/9fl oz full-fat milk ½ vanilla pod split 4 free-range egg yolks 60g/2¼oz caster sugar 20g/¾oz plain flour 20g/¾oz cornflour 2 courgetteflowers 25g/1oz shelled pistachios toasted ground cinnamon and caster sugarmixed together for dusting
http://www.bbc.co.uk/food/recipes/spinach_and_taleggio_45258	N	5g fresh yeast 1 tbsp sugar 250g/9oz strong flour 5g salt drizzle of olive oil5 tbsp extra virgin olive oil 1 tbsp Dijon mustard 50ml/2fl oz red wine vinegar salt and pepper 2 heads chicory 1 lemon zest only250g/9oz spinach cooked and squeezed dry anchovies to taste 100-200g/3½ -7oz taleggio sliced freshly ground pepper garlic and chilli oil optional 1 free-range egg
http://www.bbc.co.uk/food/recipes/beetroot_relish_74771	V	
http://www.bbc.co.uk/food/recipes/chilli_con_carne_with_75631	N	
http://www.bbc.co.uk/food/recipes/peabreadedhakewithsu_82784	N	50g/2oz fresh peas 50g/2oz fresh breadcrumbs 100g/3½oz hake 50g/2oz plain flour 1 free-range egg beaten 1 tbsp olive oil salt and freshly ground black pepper25ml/1oz sun-dried tomatooil (the oil from a jar of sun-dried tomatoes) 1 clove garlic finely chopped 1 tbsp chopped red onion pinch dried chilliflakes 50g/2oz sun-dried tomatoes
http://www.bbc.co.uk/food/recipes/trioofbeerbatteredfi_87862	N	10g/½oz fresh flatleaf parsleyleaves 75ml/3fl oz extra virgin olive oil handful pea shoots to serve25g/1oz butter 2 large shallots finely chopped 450g/1lb frozen peas defrosted 125ml/4½fl oz double cream 4 tbsp chopped fresh mintleaves salt and freshly ground black pepper ½ lemon juice onlyvegetable oil for deep frying 2 free-range eggs separated 150g/5oz plain flour salt and freshly ground black pepper 250ml/9fl oz British beer 1 monkfishfillet membrane removed cut into four strips 250g/9oz codfillet skin removed cut into four strips 250g/9oz halibutfillet skin removed cut into four strips
http://www.bbc.co.uk/food/recipes/chicken_madeira_and_30640	N	1 medium chicken jointed into 8 pieces 1 tsp plain flour 75g/2½oz butter 1 onion finely chopped 1 garlicclove finely chopped 5 tbsp Madeira 500ml/18fl oz chicken stock 200ml/7fl oz double cream 4 sprigs fresh thyme leaves only chopped 250g/9oz chestnut mushrooms cut into quarters 100g/3½oz chanterelle mushrooms cleaned 2 tbsp roughly chopped fresh flatleaf parsley sea salt and freshly ground black pepper1kg/2lb 4oz floury potatoes such as King Edward peeled and cut into chunks 150g/5½oz butter 150ml/5fl oz double cream
